collection_date,Year,Month,woy,collection_id,site_code,calculated_county,calculated_city,longitude,latitude,trap_type,num_trap,trap_nights,trap_problem,species,females_mixed,coordinate_precision
2019-10-10,2019,10,41,1931313,1457,Fresno,Clovis,-119.673667,36.822639,BGSENT,1,1,N,Aedes aegypti,6,Approximate
2019-10-10,2019,10,41,1931315,1459,Fresno,Clovis,-119.679056,36.821083,BGSENT,1,1,N,Aedes aegypti,6,Approximate
2019-10-10,2019,10,41,1931317,1310,Fresno,Clovis,-119.676811,36.821067,BGSENT,1,1,N,Aedes aegypti,4,Approximate
2019-10-10,2019,10,41,1931318,1310,Fresno,Clovis,-119.676811,36.821067,BGSENT,1,1,N,Aedes aegypti,7,Approximate
2019-10-11,2019,10,41,1931248,4099,Fresno,Selma,-119.60207,36.57643,BGSENT,1,1,N,Aedes aegypti,10,Approximate
2019-10-11,2019,10,41,1931249,4203,Fresno,Selma,-119.597758,36.570832,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-11,2019,10,41,1931250,4184,Fresno,Fowler,-119.666269,36.636193,BGSENT,1,1,N,Aedes aegypti,4,Approximate
2019-10-11,2019,10,41,1931252,4173,Fresno,Fowler,-119.662128,36.632214,BGSENT,1,1,N,Aedes aegypti,11,Approximate
2019-10-11,2019,10,41,1931253,4088,Fresno,Selma,-119.597139,36.565139,BGSENT,1,1,N,Aedes aegypti,4,Approximate
2019-10-11,2019,10,41,1931254,4222,Fresno,Selma,-119.621867,36.558659,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-11,2019,10,41,1931255,4185,Fresno,Fowler,-119.669123,36.628865,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-11,2019,10,41,1931257,4196,Fresno,Fowler,-119.685277,36.624526,BGSENT,1,1,N,Aedes aegypti,5,Approximate
2019-10-11,2019,10,41,1931262,5043,Fresno,Kingsburg,-119.564111,36.513139,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-11,2019,10,41,1931266,5140,Fresno,Kingsburg,-119.54718,36.516454,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-11,2019,10,41,1931269,3238,Fresno,Reedley,-119.447111,36.586028,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2019-10-11,2019,10,41,1931273,3383,Fresno,Reedley,-119.457129,36.588911,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-11,2019,10,41,1931274,3261,Fresno,Reedley,-119.456056,36.581417,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2019-10-11,2019,10,41,1931279,5189,Fresno,Kingsburg,-119.556174,36.512669,BGSENT,1,1,N,Aedes aegypti,12,Approximate
2019-10-11,2019,10,41,1931283,5044,Fresno,Kingsburg,-119.55775,36.508861,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-10-11,2019,10,41,1931304,9175,Fresno,Clovis,-119.652626,36.856578,BGSENT,1,1,N,Aedes aegypti,3,Approximate
2019-10-11,2019,10,41,1931305,8083,Fresno,Clovis,-119.610514,36.831568,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2019-10-11,2019,10,41,1931306,1705,Fresno,Fresno,-119.776435,36.873013,BGSENT,1,1,N,Aedes aegypti,32,Approximate
2019-10-11,2019,10,41,1931307,9064,Fresno,Clovis,-119.648794,36.820691,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2019-10-11,2019,10,41,1931308,9064,Fresno,Clovis,-119.648794,36.820691,BGSENT,1,1,N,Aedes aegypti,4,Approximate
2019-10-11,2019,10,41,1935742,3360,Fresno,Parlier,-119.544369,36.617214,CDCAGO,1,7,N,Aedes aegypti,2,Exact
2019-10-11,2019,10,41,1935743,3361,Fresno,Parlier,-119.552887,36.615673,CDCAGO,1,7,N,Aedes aegypti,1,Exact
2019-10-11,2019,10,41,1935784,3363,Fresno,Parlier,-119.551301,36.611518,CDCAGO,1,7,N,Aedes aegypti,1,Exact
2019-10-11,2019,10,41,1935786,3366,Fresno,Parlier,-119.550984,36.607596,CDCAGO,1,7,N,Aedes aegypti,1,Exact
2019-10-11,2019,10,41,1935787,3367,Fresno,Parlier,-119.524503,36.616337,CDCAGO,1,7,N,Aedes aegypti,1,Exact
2019-10-15,2019,10,42,1932701,9202,Fresno,Clovis,-119.706686,36.822341,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-15,2019,10,42,1932703,9074,Fresno,Clovis,-119.689978,36.798653,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-15,2019,10,42,1932705,1139,Fresno,Fresno,-119.772953,36.830542,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-15,2019,10,42,1932707,1338,Fresno,Fresno,-119.767039,36.820775,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-15,2019,10,42,1932708,1636,Fresno,Fresno,-119.769836,36.834022,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2019-10-15,2019,10,42,1932709,1424,Fresno,Fresno,-119.763048,36.830361,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-15,2019,10,42,1932712,8072,Fresno,Clovis,-119.712551,36.845888,BGSENT,1,1,N,Aedes aegypti,3,Approximate
2019-10-15,2019,10,42,1932713,1987,Fresno,Clovis,-119.715896,36.849257,BGSENT,1,1,N,Aedes aegypti,3,Approximate
2019-10-15,2019,10,42,1932714,8143,Fresno,Clovis,-119.711582,36.851554,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2019-10-15,2019,10,42,1932716,1955,Fresno,Clovis,-119.724664,36.847964,BGSENT,1,1,N,Aedes aegypti,7,Approximate
2019-10-15,2019,10,42,1932717,1505,Fresno,Clovis,-119.697838,36.842656,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2019-10-15,2019,10,42,1932718,1660,Fresno,Clovis,-119.706958,36.848078,BGSENT,1,1,N,Aedes aegypti,3,Approximate
2019-10-16,2019,10,42,1933276,9038,Fresno,Clovis,-119.662084,36.804509,BGSENT,1,1,N,Aedes aegypti,9,Approximate
2019-10-16,2019,10,42,1933277,9038,Fresno,Clovis,-119.662084,36.804509,BGSENT,1,1,N,Aedes aegypti,4,Approximate
2019-10-16,2019,10,42,1933280,8148,Fresno,Fresno,-119.745726,36.89953,BGSENT,1,1,N,Aedes aegypti,4,Approximate
2019-10-16,2019,10,42,1933281,8088,Fresno,Fresno,-119.74917,36.906336,BGSENT,1,1,N,Aedes aegypti,4,Approximate
2019-10-16,2019,10,42,1933282,1609,Fresno,Fresno,-119.74558,36.871208,BGSENT,1,1,N,Aedes aegypti,5,Approximate
2019-10-16,2019,10,42,1933283,1890,Fresno,Fresno,-119.749617,36.870737,BGSENT,1,1,N,Aedes aegypti,5,Approximate
2019-10-16,2019,10,42,1933284,8104,Fresno,Fresno,-119.733057,36.877692,BGSENT,1,1,N,Aedes aegypti,5,Approximate
2019-10-16,2019,10,42,1933291,1002,Fresno,Fresno,-119.761888,36.881277,BGSENT,1,1,N,Aedes aegypti,4,Approximate
2019-10-16,2019,10,42,1933292,1733,Fresno,Fresno,-119.767036,36.8667,BGSENT,1,1,N,Aedes aegypti,6,Approximate
2019-10-16,2019,10,42,1933293,1761,Fresno,Fresno,-119.742144,36.869638,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2019-10-16,2019,10,42,1933294,1991,Fresno,Fresno,-119.733668,36.872627,BGSENT,1,1,N,Aedes aegypti,4,Approximate
2019-10-16,2019,10,42,1933295,1889,Fresno,Fresno,-119.755583,36.871169,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-16,2019,10,42,1933296,1866,Fresno,Fresno,-119.753371,36.878447,BGSENT,1,1,N,Aedes aegypti,4,Approximate
2019-10-16,2019,10,42,1933297,1405,Fresno,Fresno,-119.743072,36.886653,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2019-10-16,2019,10,42,1933298,1735,Fresno,Fresno,-119.738871,36.885404,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-16,2019,10,42,1933300,8140,Fresno,Fresno,-119.739046,36.890227,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2019-10-16,2019,10,42,1933306,8144,Fresno,Fresno,-119.764816,36.8834,BGSENT,1,1,N,Aedes aegypti,4,Approximate
2019-10-17,2019,10,42,1933325,9155,Fresno,Fresno,-119.693447,36.748451,GRVD,1,1,N,Aedes aegypti,1,Approximate
2019-10-17,2019,10,42,1933338,1551,Fresno,Clovis,-119.658618,36.804958,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-17,2019,10,42,1933339,1488,Fresno,Clovis,-119.65806,36.823946,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-17,2019,10,42,1933342,1802,Fresno,Clovis,-119.66085,36.81859,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-17,2019,10,42,1933343,9030,Fresno,Clovis,-119.685272,36.823771,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-17,2019,10,42,1933361,2479,Fresno,Sanger,-119.575,36.718368,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2019-10-17,2019,10,42,1933362,9155,Fresno,Fresno,-119.693447,36.748451,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2019-10-17,2019,10,42,1933363,1746,Fresno,Sunnyside,-119.697499,36.725768,BGSENT,1,1,N,Aedes aegypti,5,Approximate
2019-10-17,2019,10,42,1933364,2467,Fresno,Sanger,-119.577497,36.716541,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-17,2019,10,42,1933367,2271,Fresno,Sanger,-119.578461,36.695093,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2019-10-17,2019,10,42,1933369,2189,Fresno,Sanger,-119.571954,36.700772,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-17,2019,10,42,1933373,1650,Fresno,Clovis,-119.69324400000001,36.83343,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-18,2019,10,42,1933819,8084,Fresno,Fresno,-119.793319,36.830838,BGSENT,1,1,N,Aedes aegypti,3,Approximate
2019-10-18,2019,10,42,1933820,9131,Fresno,Fresno,-119.798679,36.834702,BGSENT,1,1,N,Aedes aegypti,10,Approximate
2019-10-18,2019,10,42,1933822,1831,Fresno,Fresno,-119.756796,36.828655,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2019-10-18,2019,10,42,1933823,1937,Fresno,Fresno,-119.796458,36.813324,BGSENT,1,1,N,Aedes aegypti,3,Approximate
2019-10-18,2019,10,42,1933824,1937,Fresno,Fresno,-119.796458,36.813324,BGSENT,1,1,N,Aedes aegypti,2,Exact
2019-10-18,2019,10,42,1933825,1973,Fresno,Fresno,-119.807493,36.833422,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-18,2019,10,42,1933827,3224,Fresno,Reedley,-119.438778,36.599917,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2019-10-18,2019,10,42,1933828,3348,Fresno,Reedley,-119.433436,36.599283,BGSENT,1,1,N,Aedes aegypti,3,Approximate
2019-10-18,2019,10,42,1933830,3067,Fresno,Reedley,-119.4475,36.61275,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2019-10-18,2019,10,42,1933831,3064,Fresno,Reedley,-119.453917,36.606778,BGSENT,1,1,N,Aedes aegypti,5,Approximate
2019-10-18,2019,10,42,1933832,3268,Fresno,Reedley,-119.445611,36.617278,BGSENT,1,1,N,Aedes aegypti,3,Approximate
2019-10-18,2019,10,42,1933835,3094,Fresno,Reedley,-119.466,36.595,BGSENT,1,1,N,Aedes aegypti,4,Approximate
2019-10-18,2019,10,42,1933836,3027,Fresno,Reedley,-119.459472,36.595306,BGSENT,1,1,N,Aedes aegypti,5,Approximate
2019-10-18,2019,10,42,1935600,3366,Fresno,Parlier,-119.550984,36.607596,CDCAGO,1,7,N,Aedes aegypti,2,Exact
2019-10-18,2019,10,42,1935602,3368,Fresno,Parlier,-119.537165,36.609457,CDCAGO,1,7,N,Aedes aegypti,1,Exact
2019-10-18,2019,10,42,1935738,3371,Fresno,Parlier,-119.532619,36.606747,CDCAGO,1,7,N,Aedes aegypti,4,Exact
2019-10-22,2019,10,43,1934780,8075,Fresno,Fresno,-119.756219,36.782444,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-22,2019,10,43,1934782,8052,Fresno,Fresno,-119.756402,36.784837,BGSENT,1,1,N,Aedes aegypti,5,Approximate
2019-10-22,2019,10,43,1934783,4040,Fresno,Selma,-119.605,36.588528,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2019-10-22,2019,10,43,1934784,4072,Fresno,Selma,-119.601417,36.585417,BGSENT,1,1,N,Aedes aegypti,75,Approximate
2019-10-22,2019,10,43,1934785,4224,Fresno,Selma,-119.607284,36.577265,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-10-22,2019,10,43,1934787,4016,Fresno,Selma,-119.623528,36.581389,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2019-10-22,2019,10,43,1934788,4141,Fresno,Selma,-119.621694,36.586861,BGSENT,1,1,N,Aedes aegypti,3,Approximate
2019-10-22,2019,10,43,1934790,4225,Fresno,Selma,-119.61829,36.591079,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-22,2019,10,43,1934791,4088,Fresno,Selma,-119.597139,36.565139,BGSENT,1,1,N,Aedes aegypti,28,Approximate
2019-10-22,2019,10,43,1934792,4161,Fresno,Fowler,-119.689,36.626,BGSENT,1,1,N,Aedes aegypti,4,Approximate
2019-10-22,2019,10,43,1934793,1398,Fresno,Clovis,-119.724967,36.8602,BGSENT,1,1,N,Aedes aegypti,3,Approximate
2019-10-22,2019,10,43,1934794,8125,Fresno,Clovis,-119.717311,36.860293,BGSENT,1,1,N,Aedes aegypti,22,Approximate
2019-10-22,2019,10,43,1934795,8125,Fresno,Clovis,-119.717311,36.860293,BGSENT,1,1,N,Aedes aegypti,8,Approximate
2019-10-22,2019,10,43,1934796,1450,Fresno,Clovis,-119.722101,36.855221,BGSENT,1,1,N,Aedes aegypti,6,Approximate
2019-10-22,2019,10,43,1934797,8142,Fresno,Clovis,-119.725818,36.856887,BGSENT,1,1,N,Aedes aegypti,15,Approximate
2019-10-22,2019,10,43,1934798,8092,Fresno,Clovis,-119.713051,36.863976,BGSENT,1,1,N,Aedes aegypti,13,Approximate
2019-10-23,2019,10,43,1935074,5030,Fresno,Kingsburg,-119.548972,36.515083,BGSENT,1,1,N,Aedes aegypti,3,Exact
2019-10-23,2019,10,43,1935077,6072,Fresno,Caruthers,-119.833169,36.538003,BGSENT,1,1,N,Aedes aegypti,14,Exact
2019-10-23,2019,10,43,1935092,6071,Fresno,Caruthers,-119.835917,36.542806,BGSENT,1,1,N,Aedes aegypti,4,Approximate
2019-10-23,2019,10,43,1935098,5148,Fresno,Kingsburg,-119.545929,36.521566,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-23,2019,10,43,1935113,6072,Fresno,Caruthers,-119.833169,36.538003,GRVD,1,1,N,Aedes aegypti,2,Exact
2019-10-23,2019,10,43,1935115,6071,Fresno,Caruthers,-119.835917,36.542806,GRVD,1,1,N,Aedes aegypti,6,Approximate
2019-10-24,2019,10,43,1936957,1519,Fresno,Fresno,-119.767983,36.862611,GRVD,1,7,N,Aedes aegypti,2,Approximate
2019-10-24,2019,10,43,1937002,8047,Fresno,Fresno,-119.791834,36.856751,BGSENT,1,1,N,Aedes aegypti,3,Approximate
2019-10-24,2019,10,43,1937007,1520,Fresno,Fresno,-119.777308,36.858849,BGSENT,1,1,N,Aedes aegypti,3,Approximate
2019-10-24,2019,10,43,1937008,1918,Fresno,Fresno,-119.775783,36.862491,BGSENT,1,1,N,Aedes aegypti,6,Approximate
2019-10-24,2019,10,43,1937011,1744,Fresno,Fresno,-119.771071,36.856212,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-24,2019,10,43,1937012,1820,Fresno,Fresno,-119.817044,36.846735,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2019-10-25,2019,10,43,1937048,9133,Fresno,Fresno,-119.686377,36.748563,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-25,2019,10,43,1937052,1904,Fresno,Fresno,-119.767654,36.88138,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2019-10-25,2019,10,43,1937053,1731,Fresno,Fresno,-119.77508,36.866581,BGSENT,1,1,N,Aedes aegypti,3,Approximate
2019-10-25,2019,10,43,1937054,1733,Fresno,Fresno,-119.767036,36.8667,BGSENT,1,1,N,Aedes aegypti,3,Approximate
2019-10-25,2019,10,43,1937126,3360,Fresno,Parlier,-119.544369,36.617214,CDCAGO,1,7,N,Aedes aegypti,1,Exact
2019-10-25,2019,10,43,1937128,3366,Fresno,Parlier,-119.550984,36.607596,CDCAGO,1,7,N,Aedes aegypti,3,Exact
2019-10-25,2019,10,43,1937129,3367,Fresno,Parlier,-119.524503,36.616337,CDCAGO,1,7,N,Aedes aegypti,2,Exact
2019-10-25,2019,10,43,1937130,3368,Fresno,Parlier,-119.537165,36.609457,CDCAGO,1,7,N,Aedes aegypti,1,Exact
2019-10-29,2019,10,44,1937968,2469,Fresno,Sanger,-119.575146,36.711233,BGSENT,1,1,N,Aedes aegypti,4,Approximate
2019-10-29,2019,10,44,1937970,2271,Fresno,Sanger,-119.578461,36.695093,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-30,2019,10,44,1938714,1294,Fresno,Sunnyside,-119.674883,36.731242,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2019-10-30,2019,10,44,1938721,8119,Fresno,Fresno,-119.693598,36.717594,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-30,2019,10,44,1938724,1748,Fresno,Fresno,-119.698403,36.714771,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-30,2019,10,44,1938742,1675,Fresno,Fresno,-119.776067,36.89039,BGSENT,1,1,N,Aedes aegypti,14,Approximate
2019-10-30,2019,10,44,1938746,8120,Fresno,Fresno,-119.770765,36.885698,BGSENT,1,1,N,Aedes aegypti,14,Approximate
2019-10-30,2019,10,44,1938748,8057,Fresno,Fresno,-119.767336,36.893151,BGSENT,1,1,N,Aedes aegypti,3,Approximate
2019-10-30,2019,10,44,1939095,3361,Fresno,Parlier,-119.552887,36.615673,CDCAGO,1,5,N,Aedes aegypti,3,Exact
2019-10-31,2019,10,44,1938834,1306,Fresno,Fresno,-119.761111,36.786111,BGSENT,1,1,N,Aedes aegypti,3,Approximate
2019-10-31,2019,10,44,1938835,1617,Fresno,Fresno,-119.765389,36.781417,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-31,2019,10,44,1938837,8075,Fresno,Fresno,-119.756219,36.782444,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2019-10-31,2019,10,44,1939102,3371,Fresno,Parlier,-119.532619,36.606747,CDCAGO,1,6,N,Aedes aegypti,3,Exact
2019-11-01,2019,11,44,1939483,3066,Fresno,Reedley,-119.453417,36.613222,BGSENT,1,1,N,Aedes aegypti,3,Approximate
2019-11-01,2019,11,44,1939484,3202,Fresno,Reedley,-119.436306,36.595167000000004,BGSENT,1,1,N,Aedes aegypti,5,Approximate
2019-11-01,2019,11,44,1939485,3202,Fresno,Reedley,-119.436306,36.595167000000004,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2019-11-01,2019,11,44,1939486,3380,Fresno,Reedley,-119.436727,36.605801,BGSENT,1,1,N,Aedes aegypti,4,Approximate
2019-11-06,2019,11,45,1941519,2491,Fresno,Centerville,-119.508303,36.727057,BGSENT,1,1,N,Aedes aegypti,1,Exact
2019-11-13,2019,11,46,1942851,8054,Fresno,Clovis,-119.718876,36.84255,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2020-04-23,2020,4,17,1984495,1311,Fresno,Clovis,-119.679856,36.799811,BGSENT,1,1,N,Aedes aegypti,6,Approximate
2020-04-28,2020,4,17,1985525,9139,Fresno,Clovis,-119.646343,36.864241,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2020-05-01,2020,5,18,1991381,1955,Fresno,Clovis,-119.724664,36.847964,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2020-05-01,2020,5,18,1991390,1013,Fresno,Fresno,-119.676111,36.8625,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2020-05-05,2020,5,18,1992307,1677,Fresno,Fresno,-119.769916,36.881058,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2020-05-05,2020,5,18,1992317,1955,Fresno,Clovis,-119.724664,36.847964,BGSENT,1,1,N,Aedes aegypti,24,Approximate
2020-05-06,2020,5,19,1993156,1822,Fresno,Clovis,-119.721746,36.826956,BGSENT,1,1,N,Aedes aegypti,17,Approximate
2020-05-07,2020,5,19,1994630,8124,Fresno,Fresno,-119.752512,36.857089,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2020-05-08,2020,5,19,1994713,5183,Fresno,Kingsburg,-119.541175,36.529765,BGSENT,1,1,N,Aedes aegypti,1,Exact
2020-05-14,2020,5,20,1998270,5099,Fresno,Kingsburg,-119.553806,36.522556,BGSENT,1,1,N,Aedes aegypti,24,Approximate
2020-05-14,2020,5,20,1998277,4221,Fresno,Selma,-119.600176,36.589378,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2020-05-15,2020,5,20,1998971,9162,Fresno,Clovis,-119.601993,36.806402,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2020-05-15,2020,5,20,1998985,2491,Fresno,Centerville,-119.508303,36.727057,BGSENT,1,1,N,Aedes aegypti,4,Exact
2020-05-20,2020,5,21,2000830,4137,Fresno,Selma,-119.637917,36.593167,CO2,1,1,N,Aedes aegypti,1,Approximate
2020-05-21,2020,5,21,2002200,3232,Fresno,Reedley,-119.465917,36.598833,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2020-05-21,2020,5,21,2002479,3407,Fresno,Reedley,-119.450079,36.60364,BGSENT,1,1,N,Aedes aegypti,3,Exact
2020-05-22,2020,5,21,2002329,1196,Fresno,Fresno,-119.768972,36.845628,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2020-05-22,2020,5,21,2002330,9097,Fresno,Clovis,-119.671389,36.793313,BGSENT,1,1,N,Aedes aegypti,3,Approximate
2020-05-22,2020,5,21,2002335,1397,Fresno,Clovis,-119.727306,36.861756,BGSENT,1,1,N,Aedes aegypti,5,Approximate
2020-05-22,2020,5,21,2002336,3243,Fresno,Reedley,-119.431389,36.610556,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2020-05-27,2020,5,22,2003950,2478,Fresno,Sanger,-119.561244,36.704153,BGSENT,1,1,N,Aedes aegypti,6,Approximate
2020-05-27,2020,5,22,2003951,4021,Fresno,Selma,-119.621853,36.565214,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2020-05-28,2020,5,22,2004741,2491,Fresno,Centerville,-119.508303,36.727057,BGSENT,1,1,N,Aedes aegypti,7,Exact
2020-05-28,2020,5,22,2004856,2492,Fresno,Centerville,-119.511408,36.727238,BGSENT,1,1,N,Aedes aegypti,2,Exact
2020-05-28,2020,5,22,2004866,1567,Fresno,Clovis,-119.66866,36.835547,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2020-05-28,2020,5,22,2004867,1267,Fresno,Clovis,-119.658939,36.809558,BGSENT,1,1,N,Aedes aegypti,1,Exact
2020-05-28,2020,5,22,2004871,3261,Fresno,Reedley,-119.456056,36.581417,BGSENT,1,1,N,Aedes aegypti,5,Approximate
2020-05-28,2020,5,22,2004872,1994,Fresno,Clovis,-119.667069,36.832025,BGSENT,1,1,N,Aedes aegypti,6,Approximate
2020-05-28,2020,5,22,2004874,3066,Fresno,Reedley,-119.453417,36.613222,BGSENT,1,1,N,Aedes aegypti,6,Approximate
2020-05-29,2020,5,22,2005605,5151,Fresno,Kingsburg,-119.554588,36.530068,BGSENT,1,1,N,Aedes aegypti,25,Approximate
2020-05-29,2020,5,22,2005607,9044,Fresno,Clovis,-119.660882,36.799985,BGSENT,1,1,N,Aedes aegypti,6,Approximate
2020-05-29,2020,5,22,2005610,1196,Fresno,Fresno,-119.768972,36.845628,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2020-05-29,2020,5,22,2005615,8154,Fresno,Fresno,-119.797303,36.822682,BGSENT,1,1,N,Aedes aegypti,2,Exact
2020-05-29,2020,5,22,2005619,8079,Fresno,Clovis,-119.706611,36.865197,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2020-05-29,2020,5,22,2005624,1519,Fresno,Fresno,-119.767983,36.862611,BGSENT,1,1,N,Aedes aegypti,5,Approximate
2020-05-29,2020,5,22,2005627,1156,Fresno,Fresno,-119.731761,36.863203,BGSENT,1,1,N,Aedes aegypti,4,Approximate
2020-05-29,2020,5,22,2005631,9046,Fresno,Clovis,-119.660756,36.795526,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2020-05-29,2020,5,22,2005638,4139,Fresno,Selma,-119.619389,36.594194,BGSENT,1,1,N,Aedes aegypti,12,Exact
2020-06-02,2020,6,22,2006845,8038,Fresno,Fresno,-119.77818,36.870209,BGSENT,1,1,N,Aedes aegypti,45,Approximate
2020-06-02,2020,6,22,2006928,3232,Fresno,Reedley,-119.465917,36.598833,BGSENT,1,1,N,Aedes aegypti,6,Approximate
2020-06-02,2020,6,22,2006932,3320,Fresno,Reedley,-119.475442,36.58606,CO2,1,1,N,Aedes aegypti,1,Approximate
2020-06-02,2020,6,22,2006951,1647,Fresno,Fresno,-119.761613,36.875829,CO2,1,1,N,Aedes aegypti,2,Exact
2020-06-02,2020,6,22,2006956,1559,Fresno,Fresno,-119.779075,36.888098,CO2,1,1,N,Aedes aegypti,2,Approximate
2020-06-03,2020,6,23,2008804,1859,Fresno,Fresno,-119.742745,36.855171,BGSENT,1,1,N,Aedes aegypti,15,Approximate
2020-06-03,2020,6,23,2008806,8131,Fresno,Fresno,-119.774293,36.81932,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2020-06-03,2020,6,23,2008807,8079,Fresno,Clovis,-119.706611,36.865197,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2020-06-03,2020,6,23,2008808,1922,Fresno,Clovis,-119.684209,36.826822,BGSENT,1,1,N,Aedes aegypti,3,Approximate
2020-06-03,2020,6,23,2008810,1852,Fresno,Clovis,-119.670821,36.817448,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2020-06-03,2020,6,23,2008947,2116,Fresno,Sanger,-119.568917,36.713056,BGSENT,1,1,N,Aedes aegypti,85,Approximate
2020-06-03,2020,6,23,2008990,2318,Fresno,Centerville,-119.513928,36.786212,CO2,1,1,N,Aedes aegypti,1,Approximate
2020-06-04,2020,6,23,2008857,9194,Fresno,Clovis,-119.641836,36.788805,BGSENT,1,1,N,Aedes aegypti,3,Approximate
2020-06-04,2020,6,23,2008858,2074,Fresno,Sanger,-119.572117,36.712861,BGSENT,1,1,N,Aedes aegypti,47,Approximate
2020-06-04,2020,6,23,2008859,8152,Fresno,Clovis,-119.730825,36.800423,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2020-06-04,2020,6,23,2008860,1046,Fresno,Fresno,-119.763056,36.834167,BGSENT,1,1,N,Aedes aegypti,1,Approximate
2020-06-04,2020,6,23,2008861,1127,Fresno,Fresno,-119.756422,36.798731,BGSENT,1,1,N,Aedes aegypti,2,Approximate
2020-06-04,2020,6,23,2008862,4232,Fresno,Selma,-119.665263,36.576688,BGSENT,1,1,N,Aedes aegypti,2,Exact
2020-06-04,2020,6,23,2008867,2472,Fresno,Sanger,-119.551868,36.717835,CO2,1,1,N,Aedes aegypti,1,Approximate
2020-06-04,2020,6,23,2008868,2006,Fresno,Sanger,-119.538333,36.709444,CO2,1,1,N,Aedes aegypti,1,Exact
